date,DDD_CAR,DDD_X,FF_AVG,FF_X,RH_AVG,RR,SS,TAVG,TN,TX
2019-01-07,C ,270.0,1.0,3.0,88.0,0.0,4.5,21.9,18.8,27.6
2019-01-08,C ,250.0,0.0,1.0,90.0,30.8,3.4,21.5,18.7,24.7
2019-01-09,C ,350.0,0.0,2.0,91.0,9.3,0.0,21.3,19.0,25.0
2019-01-10,C ,310.0,0.0,2.0,94.0,0.7,1.1,21.4,19.3,25.7
2019-01-11,C ,340.0,1.0,3.0,90.0,9.2,1.0,21.1,19.2,25.4
2019-01-12,C ,310.0,0.0,3.0,90.0,31.2,2.3,21.4,19.0,25.0
2019-01-13,C ,360.0,0.0,2.0,91.0,20.2,1.6,20.8,18.8,26.4
2019-01-14,C ,230.0,0.0,2.0,92.0,29.1,2.6,20.6,18.6,22.8
2019-01-15,C ,320.0,1.0,3.0,90.0,2.3,0.2,21.1,19.2,24.6
2019-01-16,C ,280.0,1.0,4.0,89.0,1.4,0.7,21.3,19.0,23.6
2019-01-17,C ,35.0,1.0,4.0,94.0,0.1,0.2,20.9,19.7,23.5
2019-01-18,C ,300.0,0.0,5.0,92.0,4.6,0.0,20.4,19.5,23.2
2019-01-19,C ,270.0,0.0,3.0,96.0,15.7,0.0,20.2,19.0,23.2
2019-01-20,C ,320.0,0.0,3.0,92.0,5.4,0.0,21.1,19.4,23.2
2019-01-21,C ,280.0,0.0,2.0,96.0,80.3,0.0,20.6,19.4,23.9
2019-01-22,C ,260.0,0.0,3.0,94.0,6.3,0.6,19.5,19.5,22.0
2019-01-23,C ,290.0,1.0,4.0,95.0,18.2,0.0,20.7,17.6,22.4
2019-01-24,C ,250.0,1.0,4.0,96.0,3.0,0.3,20.7,19.8,22.5
2019-01-25,C ,270.0,1.0,3.0,93.0,46.9,1.0,20.7,18.8,24.0
2019-01-26,C ,290.0,1.0,2.0,88.0,11.4,0.0,21.5,19.2,24.0
2019-01-27,C ,330.0,0.0,2.0,91.0,0.8,2.1,20.5,19.8,22.4
2019-01-28,C ,330.0,1.0,3.0,94.0,1.0,0.0,21.0,18.3,23.4
2019-01-29,C ,350.0,1.0,4.0,93.0,11.4,0.0,20.5,18.9,23.0
2019-01-30,C ,360.0,0.0,2.0,96.0,6.7,0.0,20.5,19.2,22.5
2019-01-31,C ,320.0,0.0,4.0,88.0,4.5,0.0,19.3,18.4,23.7
2019-02-01,C ,300.0,0.0,3.0,91.0,10.0,0.1,20.1,18.3,24.2
2019-02-02,C ,300.0,1.0,3.0,87.0,21.5,3.0,21.2,18.2,25.1
2019-02-03,C ,320.0,0.0,3.0,90.0,,3.1,21.0,18.6,25.1
2019-02-04,C ,290.0,1.0,4.0,84.0,1.3,2.8,21.4,18.4,27.0
2019-02-05,C ,300.0,1.0,4.0,85.0,0.0,6.1,22.1,18.6,26.0
2019-02-06,C ,270.0,0.0,3.0,92.0,0.1,4.8,20.9,18.8,25.3
2019-02-07,C ,290.0,0.0,2.0,87.0,35.3,3.3,21.6,18.4,26.0
2019-02-08,C ,90.0,1.0,4.0,86.0,,1.9,21.7,18.9,26.6
2019-02-09,C ,260.0,1.0,3.0,89.0,,6.9,21.1,18.7,26.0
2019-02-10,C ,330.0,1.0,4.0,88.0,23.5,5.4,21.8,19.0,25.9
2019-02-11,C ,290.0,0.0,3.0,87.0,8.0,5.0,21.1,18.8,25.1
2019-02-12,C ,320.0,0.0,2.0,90.0,32.9,3.8,20.9,18.0,25.0
2019-02-13,C ,280.0,1.0,3.0,88.0,,3.6,21.3,18.6,24.7
2019-02-14,C ,300.0,0.0,3.0,88.0,0.0,1.8,21.4,18.8,25.9
2019-02-15,C ,330.0,0.0,4.0,94.0,65.9,4.7,21.4,19.0,24.2
2019-02-16,C ,260.0,0.0,2.0,93.0,87.4,0.6,20.9,18.8,24.2
2019-02-17,C ,280.0,1.0,2.0,94.0,7.5,1.7,20.6,18.8,24.4
2019-02-18,C ,260.0,0.0,2.0,90.0,11.1,2.2,21.4,19.0,24.5
2019-02-19,C ,350.0,0.0,3.0,90.0,,2.5,21.2,18.5,26.4
2019-02-20,C ,170.0,0.0,2.0,94.0,30.8,3.9,20.5,18.8,24.6
2019-02-21,C ,330.0,1.0,4.0,92.0,37.0,2.0,20.8,19.0,24.0
2019-02-22,C ,300.0,1.0,4.0,88.0,4.4,3.4,21.6,19.2,25.7
2019-02-23,C ,250.0,0.0,2.0,86.0,0.7,4.4,21.4,18.6,25.4
2019-02-24,C ,330.0,1.0,3.0,88.0,17.6,4.2,21.9,18.8,26.0
2019-02-25,C ,300.0,1.0,3.0,87.0,3.4,2.6,22.0,19.2,26.2
2019-02-26,C ,120.0,1.0,3.0,78.0,29.5,4.8,23.7,19.6,28.5
2019-02-27,C ,40.0,0.0,4.0,76.0,0.0,8.7,24.0,20.4,29.0
2019-02-28,C ,300.0,0.0,2.0,87.0,0.0,4.9,21.6,19.2,26.0
2019-03-01,C ,330.0,0.0,4.0,96.0,8.5,4.3,21.1,19.6,25.0
2019-03-02,C ,290.0,0.0,2.0,90.0,15.2,1.0,21.4,19.2,24.3
2019-03-03,C ,290.0,0.0,3.0,90.0,14.1,0.6,21.7,19.2,26.0
2019-03-04,C ,320.0,1.0,4.0,81.0,2.1,3.0,22.2,19.2,27.0
2019-03-05,C ,360.0,1.0,3.0,90.0,,2.4,21.5,19.2,23.8
2019-03-06,C ,310.0,0.0,2.0,94.0,15.8,0.2,,,
2019-03-07,C ,320.0,1.0,3.0,84.0,20.0,0.0,21.2,17.6,25.2
2019-03-08,C ,260.0,0.0,2.0,79.0,0.0,0.0,21.5,19.0,26.2
2019-03-09,C ,230.0,0.0,1.0,84.0,10.6,2.2,22.0,18.8,26.7
2019-03-10,C ,0.0,0.0,0.0,79.0,2.0,1.6,21.4,18.8,25.4
2019-03-11,C ,330.0,0.0,3.0,88.0,,0.0,20.9,18.8,24.2
2019-03-12,C ,0.0,0.0,0.0,92.0,5.4,0.0,20.7,19.5,23.5
2019-03-13,C ,250.0,0.0,2.0,84.0,14.4,0.1,21.6,18.8,26.2
2019-03-14,C ,300.0,0.0,3.0,83.0,1.1,3.7,21.8,18.8,26.6
2019-03-15,C ,350.0,0.0,2.0,77.0,0.0,2.7,22.2,19.2,27.0
2019-03-16,C ,280.0,0.0,2.0,92.0,8.4,3.3,20.9,18.6,24.6
2019-03-17,C ,230.0,0.0,1.0,88.0,0.0,0.5,20.7,18.6,25.2
2019-03-18,C ,0.0,0.0,0.0,84.0,7.5,0.0,21.0,18.2,25.6
2019-03-19,C ,320.0,0.0,2.0,94.0,9.6,2.5,20.6,19.0,22.4
2019-03-20,C ,290.0,0.0,2.0,91.0,7.1,0.7,21.1,19.0,25.4
2019-03-21,C ,280.0,0.0,2.0,85.0,3.9,3.9,21.6,18.6,27.0
2019-03-22,C ,300.0,0.0,2.0,86.0,1.6,5.1,22.1,19.2,26.0
2019-03-23,C ,270.0,1.0,3.0,86.0,3.1,4.8,22.1,20.0,26.2
2019-03-24,C ,290.0,0.0,2.0,82.0,1.4,3.6,22.4,20.0,26.0
2019-03-25,C ,260.0,1.0,6.0,88.0,0.2,3.4,21.7,19.8,26.4
2019-03-26,C ,330.0,1.0,3.0,85.0,5.7,4.1,21.7,19.0,26.0
2019-03-27,C ,320.0,1.0,2.0,91.0,25.4,2.5,21.3,19.4,26.0
2019-03-28,C ,270.0,0.0,1.0,93.0,15.5,2.9,21.3,19.4,24.0
2019-03-29,C ,230.0,1.0,3.0,82.0,3.7,1.2,22.1,18.4,28.7
2019-03-30,C ,360.0,1.0,2.0,84.0,,7.6,22.2,18.3,27.0
2019-03-31,C ,310.0,0.0,3.0,87.0,8.5,4.4,21.8,19.2,25.6
2019-04-01,C ,290.0,0.0,2.0,88.0,1.6,2.9,21.6,20.0,25.1
2019-04-02,C ,270.0,1.0,4.0,86.0,5.0,1.7,21.8,18.4,27.5
2019-04-03,C ,330.0,0.0,3.0,88.0,,3.4,21.1,18.4,26.2
2019-04-04,C ,320.0,1.0,3.0,89.0,1.0,5.0,21.7,18.6,26.8
2019-04-05,C ,270.0,0.0,2.0,89.0,15.2,6.5,21.7,19.6,25.7
2019-04-06,C ,310.0,1.0,4.0,84.0,1.7,3.3,22.3,19.2,28.0
2019-04-07,C ,300.0,1.0,3.0,82.0,0.0,5.7,22.4,19.2,29.4
2019-04-08,C ,350.0,0.0,3.0,88.0,5.5,7.7,22.6,19.8,26.4
2019-04-09,C ,270.0,0.0,3.0,84.0,0.3,5.2,23.1,20.2,27.2
2019-04-10,C ,330.0,1.0,3.0,83.0,0.5,6.3,22.5,19.6,27.0
2019-04-11,C ,250.0,1.0,3.0,83.0,0.0,5.3,22.7,20.0,27.4
2019-04-12,C ,330.0,1.0,4.0,85.0,0.9,5.1,22.0,19.6,26.0
2019-04-13,C ,300.0,0.0,3.0,86.0,2.6,4.8,22.9,19.8,27.9
2019-04-14,C ,320.0,1.0,3.0,86.0,35.0,5.4,22.2,19.2,27.0
2019-04-15,C ,270.0,0.0,2.0,92.0,29.0,4.2,21.7,19.6,25.6
2019-04-16,C ,310.0,0.0,2.0,92.0,27.0,2.8,20.2,19.0,25.4
2019-04-17,C ,0.0,0.0,0.0,91.0,25.5,2.7,21.9,19.0,26.4
2019-04-18,C ,270.0,1.0,3.0,90.0,6.0,3.6,22.2,19.6,26.9
2019-04-19,C ,260.0,1.0,3.0,85.0,4.1,3.9,23.0,20.6,27.4
2019-04-20,C ,280.0,0.0,2.0,92.0,26.9,4.2,21.8,17.8,24.2
2019-04-21,C ,30.0,1.0,3.0,80.0,1.1,0.2,22.7,19.2,28.4
2019-04-22,C ,320.0,0.0,3.0,77.0,0.0,5.6,23.1,19.8,27.8
2019-04-23,C ,80.0,1.0,2.0,86.0,0.3,5.8,22.5,19.8,27.8
2019-04-24,C ,320.0,0.0,2.0,92.0,120.5,6.3,20.9,19.9,23.6
2019-04-25,C ,330.0,0.0,3.0,86.0,55.9,0.2,22.6,19.2,26.7
2019-04-26,C ,290.0,0.0,3.0,91.0,68.5,5.2,21.7,19.4,26.7
2019-04-27,C ,290.0,0.0,2.0,95.0,11.0,3.7,21.0,19.8,24.2
2019-04-28,C ,320.0,0.0,2.0,90.0,14.5,0.8,21.5,18.8,23.8
2019-04-29,C ,310.0,0.0,3.0,92.0,3.1,1.0,21.7,19.6,25.3
2019-04-30,C ,10.0,0.0,2.0,94.0,0.3,2.2,21.8,19.6,25.0
2019-05-01,C ,310.0,0.0,2.0,91.0,3.1,0.9,22.1,20.4,25.4
2019-05-02,C ,300.0,1.0,3.0,86.0,1.5,1.6,22.4,19.5,26.6
2019-05-03,C ,200.0,1.0,4.0,79.0,1.1,5.0,23.7,19.8,28.5
2019-05-04,C ,340.0,1.0,3.0,83.0,,7.1,22.9,20.0,27.8
2019-05-05,C ,330.0,0.0,2.0,87.0,0.0,6.2,22.0,19.0,27.6
2019-05-06,C ,310.0,0.0,2.0,88.0,39.6,4.7,21.8,19.0,26.0
2019-05-07,C ,50.0,0.0,4.0,87.0,0.0,5.7,22.2,19.0,26.6
2019-05-08,C ,120.0,0.0,3.0,92.0,26.2,4.9,21.1,19.0,25.4
2019-05-09,C ,280.0,0.0,2.0,93.0,12.4,2.8,21.1,19.0,25.0
2019-05-10,C ,290.0,0.0,3.0,91.0,10.4,2.7,21.8,20.0,24.8
2019-05-11,C ,60.0,0.0,2.0,92.0,0.0,1.7,21.8,20.0,25.6
2019-05-12,C ,290.0,0.0,2.0,94.0,0.9,3.7,21.4,20.0,25.4
2019-05-13,C ,310.0,0.0,2.0,86.0,16.4,1.4,22.6,20.0,26.8
2019-05-14,C ,360.0,0.0,2.0,81.0,,5.6,22.6,19.0,27.2
2019-05-15,C ,340.0,0.0,2.0,87.0,0.0,6.2,22.1,20.0,26.6
2019-05-16,C ,320.0,1.0,2.0,89.0,53.4,3.9,22.0,20.0,25.5
2019-05-17,C ,240.0,0.0,3.0,75.0,,3.7,21.4,18.0,26.8
2019-05-18,C ,290.0,0.0,2.0,80.0,0.0,8.1,21.5,18.0,25.6
2019-05-19,C ,300.0,0.0,3.0,78.0,0.0,5.5,22.2,19.0,26.8
2019-05-20,C ,290.0,0.0,2.0,84.0,0.1,7.7,22.4,19.0,26.8
2019-05-21,C ,310.0,1.0,4.0,83.0,0.0,6.0,22.8,19.0,27.4
2019-05-22,C ,310.0,0.0,2.0,82.0,0.0,7.4,21.8,19.0,25.4
2019-05-23,C ,220.0,1.0,3.0,75.0,0.5,3.3,22.5,19.0,28.6
2019-05-24,C ,360.0,1.0,3.0,74.0,0.0,8.5,22.9,19.0,28.2
2019-05-25,C ,300.0,1.0,3.0,80.0,0.0,9.2,22.2,19.0,26.8
2019-05-26,C ,310.0,0.0,3.0,80.0,0.0,6.3,21.5,18.0,25.6
2019-05-27,C ,340.0,0.0,2.0,85.0,,4.4,22.1,19.0,26.6
2019-05-28,C ,360.0,1.0,2.0,84.0,1.3,4.2,23.0,19.0,28.2
2019-05-29,C ,360.0,0.0,3.0,84.0,0.0,7.7,22.8,20.0,26.4
2019-05-30,C ,290.0,0.0,3.0,84.0,,4.1,21.9,20.0,25.6
2019-05-31,C ,240.0,0.0,3.0,80.0,0.5,3.0,22.5,19.0,27.3
2019-06-01,C ,300.0,0.0,2.0,86.0,0.0,6.6,21.4,19.0,26.2
2019-06-02,C ,310.0,0.0,2.0,89.0,,3.1,21.2,19.0,25.8
2019-06-03,C ,270.0,0.0,1.0,87.0,9.3,4.1,21.0,19.0,24.6
2019-06-04,C ,50.0,0.0,2.0,82.0,5.3,1.0,21.7,18.0,26.5
2019-06-05,C ,310.0,1.0,3.0,83.0,0.0,4.8,22.5,18.0,27.6
2019-06-06,C ,290.0,1.0,3.0,79.0,0.0,8.5,22.4,19.0,26.6
2019-06-07,C ,330.0,0.0,2.0,86.0,,5.4,22.0,20.0,25.8
2019-06-08,C ,0.0,0.0,0.0,84.0,38.8,3.7,21.6,19.0,25.8
2019-06-09,C ,330.0,0.0,2.0,82.0,1.5,0.0,21.6,18.0,26.4
2019-06-10,C ,270.0,0.0,2.0,81.0,0.5,5.4,21.7,18.0,26.4
2019-06-11,C ,280.0,1.0,3.0,83.0,0.0,4.5,22.7,18.0,28.0
2019-06-12,C ,50.0,1.0,2.0,78.0,0.0,5.5,22.9,19.0,28.6
2019-06-13,C ,310.0,0.0,2.0,82.0,0.0,6.0,22.8,19.0,27.4
2019-06-14,C ,320.0,0.0,2.0,86.0,0.0,5.6,22.4,20.0,27.0
2019-06-15,C ,310.0,0.0,3.0,90.0,4.8,3.4,22.2,20.0,25.6
2019-06-16,C ,10.0,0.0,2.0,88.0,0.0,4.2,21.8,20.0,25.4
2019-06-17,C ,310.0,1.0,3.0,87.0,1.7,3.2,21.1,18.0,25.2
2019-06-18,C ,30.0,0.0,2.0,76.0,0.0,3.3,21.4,17.0,27.5
2019-06-19,C ,200.0,0.0,2.0,69.0,0.0,6.8,21.5,17.0,27.0
2019-06-20,C ,60.0,1.0,3.0,71.0,0.0,7.2,21.8,18.0,27.3
2019-06-21,C ,260.0,1.0,3.0,74.0,0.0,6.3,20.9,18.0,26.0
2019-06-22,C ,330.0,1.0,3.0,72.0,0.0,6.0,21.2,18.0,26.4
2019-06-23,C ,330.0,0.0,2.0,74.0,0.0,5.3,21.1,17.0,25.2
2019-06-24,C ,270.0,0.0,3.0,79.0,0.0,3.5,20.5,17.0,25.3
2019-06-25,C ,320.0,0.0,2.0,73.0,0.0,3.6,21.3,17.0,27.2
2019-06-26,C ,110.0,1.0,3.0,72.0,0.0,7.0,22.1,17.0,27.6
2019-06-27,C ,300.0,0.0,4.0,74.0,0.0,5.6,21.8,18.0,27.0
2019-06-28,C ,300.0,0.0,2.0,78.0,0.0,7.1,22.2,18.0,26.3
2019-06-29,C ,240.0,1.0,3.0,80.0,0.0,5.2,21.9,18.0,27.0
2019-06-30,C ,320.0,1.0,3.0,78.0,0.0,6.8,21.5,18.0,26.4
2019-07-01,C ,290.0,1.0,3.0,72.0,0.0,5.0,21.3,17.0,27.0
2019-07-02,C ,270.0,1.0,3.0,75.0,0.0,7.6,21.4,18.0,26.6
2019-07-03,C ,330.0,1.0,3.0,78.0,0.0,6.0,22.2,18.0,26.6
2019-07-04,C ,330.0,1.0,3.0,80.0,0.0,5.2,21.1,18.0,25.8
2019-07-05,C ,310.0,0.0,2.0,86.0,0.3,3.9,21.1,19.0,24.2
2019-07-06,C ,100.0,1.0,3.0,84.0,22.3,1.7,22.1,18.0,28.0
2019-07-07,C ,320.0,0.0,3.0,82.0,0.0,7.2,22.4,19.0,26.6
2019-07-08,C ,330.0,0.0,3.0,89.0,2.0,4.5,21.2,18.0,26.4
2019-07-09,C ,310.0,0.0,4.0,88.0,9.3,5.1,20.8,18.0,25.0
2019-07-10,C ,310.0,0.0,2.0,87.0,1.5,3.4,20.5,18.0,24.2
2019-07-11,C ,270.0,0.0,2.0,80.0,0.0,2.6,20.3,17.0,25.8
2019-07-12,C ,320.0,1.0,3.0,81.0,0.0,8.0,20.6,17.0,26.4
2019-07-13,C ,330.0,1.0,3.0,74.0,0.0,6.4,21.2,17.0,26.2
2019-07-14,C ,20.0,1.0,4.0,78.0,0.0,7.0,20.4,17.0,25.4
2019-07-15,C ,310.0,0.0,2.0,76.0,0.0,3.6,19.5,16.0,24.6
2019-07-16,C ,280.0,0.0,3.0,72.0,0.0,3.5,20.8,16.0,26.1
2019-07-17,C ,320.0,1.0,4.0,76.0,0.0,9.5,19.9,16.0,26.0
2019-07-18,N ,130.0,1.0,3.0,74.0,0.0,8.5,20.9,16.0,27.2
2019-07-19,C ,140.0,1.0,3.0,74.0,0.0,8.1,22.8,17.0,26.4
2019-07-20,C ,340.0,0.0,2.0,,,4.2,22.7,20.0,27.4
2019-07-21,C ,320.0,1.0,4.0,81.0,0.0,1.9,22.6,19.0,28.2
2019-07-22,C ,320.0,1.0,2.0,85.0,,8.2,21.8,18.0,27.3
2019-07-23,C ,100.0,1.0,3.0,73.0,0.0,6.2,21.5,18.0,27.8
2019-07-24,C ,240.0,1.0,2.0,73.0,0.0,8.9,21.6,17.0,27.8
2019-07-25,C ,320.0,1.0,3.0,74.0,0.0,9.0,21.2,17.0,27.3
2019-07-26,C ,320.0,1.0,3.0,77.0,0.0,8.0,21.0,16.0,28.3
2019-07-27,C ,320.0,1.0,4.0,80.0,0.0,9.0,20.8,17.0,26.2
2019-07-28,C ,320.0,0.0,2.0,80.0,0.0,6.4,21.6,18.0,26.8
2019-07-29,C ,310.0,1.0,4.0,82.0,0.0,6.5,20.9,18.0,25.4
2019-07-30,C ,320.0,1.0,3.0,80.0,0.0,5.9,20.6,17.0,26.0
2019-07-31,C ,330.0,1.0,4.0,78.0,0.0,7.1,20.9,17.0,26.8
2019-08-01,C ,320.0,1.0,3.0,77.0,0.0,8.4,21.1,17.0,26.8
2019-08-02,C ,320.0,1.0,3.0,78.0,0.0,6.3,21.2,17.0,26.2
2019-08-03,C ,270.0,1.0,2.0,81.0,0.0,6.0,20.7,17.0,25.6
2019-08-04,C ,270.0,0.0,2.0,75.0,0.0,3.0,20.8,17.0,27.4
2019-08-05,C ,360.0,0.0,2.0,74.0,0.0,7.0,20.1,16.0,26.2
2019-08-06,C ,270.0,0.0,2.0,73.0,0.0,9.3,19.4,16.0,24.5
2019-08-07,C ,280.0,1.0,3.0,72.0,0.0,5.7,20.0,16.0,25.4
2019-08-08,C ,340.0,1.0,3.0,76.0,0.0,6.7,20.5,16.0,26.8
2019-08-09,C ,310.0,1.0,4.0,80.0,0.0,7.4,20.8,17.0,25.8
2019-08-10,C ,320.0,1.0,3.0,73.0,,5.9,20.8,17.0,26.0
2019-08-11,C ,290.0,1.0,4.0,77.0,0.0,7.8,21.3,17.0,26.0
2019-08-12,C ,330.0,1.0,3.0,78.0,0.0,6.8,20.9,17.0,26.2
2019-08-13,C ,300.0,1.0,2.0,78.0,0.0,5.0,21.5,17.0,26.3
2019-08-14,C ,310.0,1.0,4.0,83.0,0.0,4.9,21.0,18.0,26.0
2019-08-15,C ,260.0,0.0,2.0,85.0,0.0,3.5,20.7,18.0,25.1
2019-08-16,C ,270.0,1.0,3.0,81.0,0.0,3.6,20.9,18.0,26.4
2019-08-17,C ,250.0,0.0,2.0,82.0,0.7,4.6,21.4,18.0,25.2
2019-08-18,C ,20.0,0.0,2.0,74.0,0.0,3.5,21.2,17.0,26.6
2019-08-19,C ,300.0,0.0,2.0,72.0,0.0,5.7,21.2,17.0,26.6
2019-08-20,C ,300.0,1.0,4.0,76.0,0.0,6.4,20.9,17.0,25.8
2019-08-21,E ,60.0,1.0,4.0,70.0,0.0,4.3,23.1,18.0,29.0
2019-08-22,C ,300.0,0.0,2.0,82.0,0.0,8.1,21.0,18.0,26.2
2019-08-23,C ,340.0,1.0,3.0,77.0,0.6,5.1,21.5,18.0,27.0
2019-08-24,C ,330.0,1.0,3.0,79.0,0.0,6.1,20.6,17.0,25.6
2019-08-25,C ,280.0,1.0,3.0,77.0,0.0,4.5,20.7,17.0,26.3
2019-08-26,C ,310.0,1.0,3.0,81.0,0.0,7.4,21.3,17.0,26.0
2019-08-27,C ,360.0,0.0,2.0,85.0,0.0,2.6,21.2,18.0,25.0
2019-08-28,C ,340.0,0.0,2.0,90.0,11.5,2.2,20.7,19.0,25.8
2019-08-29,C ,310.0,1.0,2.0,81.0,6.0,2.7,21.4,17.0,26.0
2019-08-30,C ,350.0,1.0,3.0,72.0,0.0,4.2,21.8,17.0,27.4
2019-08-31,C ,270.0,1.0,3.0,63.0,,7.6,20.5,16.0,27.4
2019-09-01,C ,310.0,1.0,3.0,81.0,0.0,5.8,21.1,16.0,27.0
2019-09-02,C ,280.0,1.0,3.0,84.0,0.0,4.0,21.7,17.0,26.8
2019-09-03,C ,280.0,1.0,2.0,81.0,0.0,3.0,21.6,18.0,27.2
2019-09-04,C ,320.0,0.0,3.0,73.0,0.0,3.2,21.9,18.0,26.6
2019-09-05,C ,270.0,0.0,3.0,90.0,0.6,1.6,20.7,18.0,24.1
2019-09-06,C ,10.0,1.0,4.0,78.0,0.1,0.5,20.3,16.0,25.2
2019-09-07,C ,10.0,1.0,4.0,75.0,1.0,1.8,20.6,16.0,25.8
2019-09-08,C ,320.0,1.0,3.0,78.0,0.0,2.5,21.0,17.0,26.7
2019-09-09,C ,360.0,1.0,3.0,81.0,0.0,2.5,21.5,17.0,26.5
2019-09-10,C ,300.0,1.0,4.0,70.0,0.0,1.9,22.3,18.0,29.2
2019-09-11,C ,90.0,1.0,4.0,58.0,0.0,3.4,23.4,18.0,30.0
2019-09-12,C ,360.0,1.0,4.0,64.0,0.0,6.7,21.9,18.0,28.0
2019-09-13,C ,310.0,1.0,3.0,78.0,0.0,7.4,20.9,18.0,27.6
2019-09-14,C ,320.0,1.0,2.0,70.0,0.0,8.7,20.0,16.0,25.6
2019-09-15,C ,330.0,1.0,4.0,74.0,0.0,6.3,20.5,16.0,26.2
2019-09-16,C ,300.0,1.0,3.0,74.0,0.0,5.6,22.1,17.0,27.6
2019-09-17,C ,310.0,1.0,3.0,78.0,0.0,7.0,22.0,18.0,28.0
2019-09-18,C ,100.0,1.0,4.0,74.0,0.0,8.0,21.3,18.0,27.0
2019-09-19,C ,290.0,1.0,3.0,81.0,0.7,3.6,21.6,17.0,26.4
2019-09-20,C ,350.0,1.0,2.0,80.0,0.0,5.0,21.3,18.0,27.0
2019-09-21,C ,320.0,1.0,3.0,72.0,,5.6,21.5,17.0,27.8
2019-09-22,E ,360.0,2.0,3.0,72.0,0.0,7.6,21.6,17.0,28.4
2019-09-23,C ,340.0,1.0,4.0,64.0,0.0,9.5,24.0,17.0,29.4
2019-09-24,C ,70.0,1.0,3.0,70.0,0.0,8.7,23.8,19.0,29.7
2019-09-25,C ,310.0,0.0,3.0,79.0,0.0,8.0,22.5,20.0,27.0
2019-09-26,C ,290.0,1.0,3.0,79.0,0.0,4.7,22.0,18.0,28.8
2019-09-27,C ,310.0,1.0,2.0,80.0,3.4,5.7,22.1,18.0,28.0
2019-09-28,NW,310.0,1.0,3.0,80.0,0.0,6.7,22.3,18.0,27.8
2019-09-29,C ,320.0,1.0,2.0,84.0,0.0,6.4,21.2,18.0,27.6
2019-09-30,S ,310.0,1.0,2.0,81.0,0.0,3.5,21.4,18.0,27.2
2019-10-01,C ,320.0,1.0,4.0,70.0,0.0,4.8,22.3,18.0,28.2
2019-10-02,C ,220.0,1.0,3.0,76.0,0.0,7.5,22.3,18.0,27.2
2019-10-03,C ,60.0,0.0,3.0,82.0,,5.2,22.1,18.0,27.8
2019-10-04,C ,340.0,1.0,4.0,70.0,0.0,7.1,23.0,18.0,30.4
2019-10-05,C ,60.0,1.0,3.0,49.0,0.0,8.4,23.9,18.0,29.9
2019-10-06,C ,350.0,1.0,3.0,75.0,0.0,8.8,21.7,17.0,28.3
2019-10-07,C ,310.0,1.0,4.0,68.0,0.0,6.5,22.2,17.0,28.4
2019-10-08,C ,340.0,1.0,3.0,78.0,0.0,7.3,21.4,18.0,26.8
2019-10-09,C ,280.0,1.0,3.0,83.0,109.0,5.1,21.0,17.0,26.0
2019-10-10,C ,320.0,0.0,2.0,89.0,,4.9,20.8,18.0,25.2
2019-10-11,C ,320.0,0.0,3.0,86.0,44.4,1.9,21.9,18.0,27.4
2019-10-12,SE,310.0,1.0,2.0,86.0,0.0,5.5,21.1,18.0,27.4
2019-10-13,C ,350.0,1.0,3.0,76.0,19.1,6.5,21.7,18.0,27.0
2019-10-14,C ,280.0,0.0,2.0,80.0,0.4,5.6,22.4,18.0,28.0
2019-10-15,C ,320.0,1.0,3.0,86.0,0.0,8.2,21.4,19.0,25.8
2019-10-16,N ,360.0,1.0,3.0,85.0,0.5,5.2,21.7,18.0,27.0
2019-10-17,C ,310.0,0.0,2.0,84.0,0.0,5.7,21.9,18.0,27.0
2019-10-18,C ,260.0,1.0,3.0,88.0,1.1,5.7,21.8,18.0,26.5
2019-10-19,C ,280.0,1.0,3.0,84.0,0.0,6.0,22.1,18.0,27.4
2019-10-20,C ,90.0,2.0,4.0,80.0,0.0,8.1,22.1,18.0,28.6
2019-10-21,C ,70.0,1.0,4.0,52.0,0.0,9.3,25.6,19.0,30.0
2019-10-22,C ,100.0,1.0,3.0,62.0,0.0,10.0,24.0,19.0,31.2
2019-10-23,C ,290.0,1.0,3.0,68.0,0.0,9.5,24.0,19.0,29.0
2019-10-24,C ,300.0,1.0,4.0,72.0,0.0,8.6,23.1,19.0,28.8
2019-10-25,C ,350.0,1.0,3.0,81.0,0.0,8.7,22.5,19.0,27.8
2019-10-26,C ,330.0,0.0,2.0,77.0,0.0,7.1,21.4,18.0,27.3
2019-10-27,C ,330.0,0.0,2.0,88.0,5.6,6.0,21.6,18.0,26.2
2019-10-28,C ,320.0,1.0,3.0,80.0,0.0,3.9,22.0,19.0,27.8
2019-10-29,C ,310.0,0.0,3.0,81.0,0.0,7.5,21.4,18.0,26.0
2019-10-30,C ,250.0,0.0,2.0,77.0,0.1,3.2,21.8,18.0,27.0
2019-10-31,C ,300.0,0.0,2.0,79.0,0.0,6.2,22.3,18.0,27.0
2019-11-01,C ,350.0,0.0,2.0,85.0,0.0,5.6,21.2,18.0,25.3
2019-11-02,C ,290.0,1.0,3.0,86.0,0.0,3.3,20.6,17.0,26.2
2019-11-03,C ,300.0,0.0,3.0,88.0,0.1,5.6,21.3,18.0,25.8
2019-11-04,C ,320.0,0.0,2.0,86.0,7.3,3.7,21.1,18.0,25.6
2019-11-05,C ,280.0,1.0,4.0,80.0,,2.3,21.4,18.0,27.5
2019-11-06,C ,360.0,1.0,3.0,77.0,,5.2,22.0,18.0,27.2
2019-11-07,C ,300.0,0.0,3.0,65.0,0.0,6.2,23.3,17.0,28.7
